ecoregion1,ecoregion2,jaccard
Huon Peninsula Montane Rain Forests,Sahelian Acacia Savanna,0
Huon Peninsula Montane Rain Forests,Gissaro-Alai Open Woodlands,0
Huon Peninsula Montane Rain Forests,High Monte,0
Huon Peninsula Montane Rain Forests,Apache Highlands,0
Huon Peninsula Montane Rain Forests,Alaska Peninsula,0
Huon Peninsula Montane Rain Forests,Socotra Island Xeric Shrublands,0
Huon Peninsula Montane Rain Forests,Talamancan Montane Forests,0
Napo Moist Forests,Comoros Forests,0
Napo Moist Forests,California Central Coast,0
Napo Moist Forests,Marquesas Tropical Moist Forests,0
Napo Moist Forests,Northland Temperate Kauri Forests,0
Napo Moist Forests,Central Shortgrass Prairie,0
Napo Moist Forests,Humid Pampas,0
Napo Moist Forests,Ozarks,0
Napo Moist Forests,Northwestern Thorn Scrub Forests,0
Napo Moist Forests,Florida Peninsula,0
Napo Moist Forests,Nihonkai Evergreen Forests,0
Napo Moist Forests,North Saharan Steppe And Woodlands,0
Napo Moist Forests,Cantebury-Otago Tussock Grasslands,0
Napo Moist Forests,Richmond Temperate Forests,0
Napo Moist Forests,North Island Temperate Forests,0
Napo Moist Forests,Anatolian Conifer And Deciduous Mixed Forests,0
Napo Moist Forests,Eastern Anatolian Montane Steppe,0
Napo Moist Forests,Mediterranean Dry Woodlands And Steppe,0
Napo Moist Forests,Central Anatolian Steppe,0
Napo Moist Forests,Miskito Pine Forests,0
Napo Moist Forests,Mindoro Rain Forests,0
Napo Moist Forests,Madeira Evergreen Forests,0
Napo Moist Forests,Albertine Rift Montane Forests,0
Napo Moist Forests,East European Forest Steppe,0
Napo Moist Forests,Rakiura Island Temperate Forests,0
Napo Moist Forests,South Island Temperate Forests,0
Napo Moist Forests,Antipodes Subantarctic Islands Tundra,0
Napo Moist Forests,Central Range Sub-Alpine Grasslands,0
Napo Moist Forests,Dry Chaco,0
Napo Moist Forests,Marajó Varzeá,0
Napo Moist Forests,Sahara Desert,0
Napo Moist Forests,Central Deccan Plateau Dry Deciduous Forests,0
Napo Moist Forests,Ecuadorian Dry Forests,0.4
Napo Moist Forests,Nile Delta Flooded Savanna,0
Napo Moist Forests,Columbia Plateau,0
Napo Moist Forests,Bolivian Yungas,0
Napo Moist Forests,Lake Chad Flooded Savanna,0
Napo Moist Forests,Southern Anatolian Montane Conifer And Deciduous Forests,0
Napo Moist Forests,Northern Anatolian Conifer And Deciduous Forests,0
Napo Moist Forests,East Siberian Taiga,0
Napo Moist Forests,Central Andean Puna,0
Napo Moist Forests,Ruwenzori-Virunga Montane Moorlands,0
Napo Moist Forests,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Napo Moist Forests,Aspen Parkland,0
Napo Moist Forests,Sahelian Acacia Savanna,0
Napo Moist Forests,Gissaro-Alai Open Woodlands,0
Napo Moist Forests,High Monte,0
Napo Moist Forests,Apache Highlands,0
Napo Moist Forests,Alaska Peninsula,0
Napo Moist Forests,Socotra Island Xeric Shrublands,0
Napo Moist Forests,Talamancan Montane Forests,0
Comoros Forests,California Central Coast,0
Comoros Forests,Marquesas Tropical Moist Forests,0
Comoros Forests,Northland Temperate Kauri Forests,0
Comoros Forests,Central Shortgrass Prairie,0
Comoros Forests,Humid Pampas,0
Comoros Forests,Ozarks,0
Comoros Forests,Northwestern Thorn Scrub Forests,0
Comoros Forests,Florida Peninsula,0
Comoros Forests,Nihonkai Evergreen Forests,0
Comoros Forests,North Saharan Steppe And Woodlands,0
Comoros Forests,Cantebury-Otago Tussock Grasslands,0
Comoros Forests,Richmond Temperate Forests,0
Comoros Forests,North Island Temperate Forests,0
Comoros Forests,Anatolian Conifer And Deciduous Mixed Forests,0
Comoros Forests,Eastern Anatolian Montane Steppe,0
Comoros Forests,Mediterranean Dry Woodlands And Steppe,0
Comoros Forests,Central Anatolian Steppe,0
Comoros Forests,Miskito Pine Forests,0
Comoros Forests,Mindoro Rain Forests,0
Comoros Forests,Madeira Evergreen Forests,0
Comoros Forests,Albertine Rift Montane Forests,0
Comoros Forests,East European Forest Steppe,0
Comoros Forests,Rakiura Island Temperate Forests,0
Comoros Forests,South Island Temperate Forests,0
Comoros Forests,Antipodes Subantarctic Islands Tundra,0
Comoros Forests,Central Range Sub-Alpine Grasslands,0
Comoros Forests,Dry Chaco,0
Comoros Forests,Marajó Varzeá,0
Comoros Forests,Sahara Desert,0
Comoros Forests,Central Deccan Plateau Dry Deciduous Forests,0
Comoros Forests,Ecuadorian Dry Forests,0
Comoros Forests,Nile Delta Flooded Savanna,0
Comoros Forests,Columbia Plateau,0
Comoros Forests,Bolivian Yungas,0
Comoros Forests,Lake Chad Flooded Savanna,0
Comoros Forests,Southern Anatolian Montane Conifer And Deciduous Forests,0
Comoros Forests,Northern Anatolian Conifer And Deciduous Forests,0
Comoros Forests,East Siberian Taiga,0
Comoros Forests,Central Andean Puna,0
Comoros Forests,Ruwenzori-Virunga Montane Moorlands,0
Comoros Forests,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Comoros Forests,Aspen Parkland,0
Comoros Forests,Sahelian Acacia Savanna,0
Comoros Forests,Gissaro-Alai Open Woodlands,0
Comoros Forests,High Monte,0
Comoros Forests,Apache Highlands,0
Comoros Forests,Alaska Peninsula,0
Comoros Forests,Socotra Island Xeric Shrublands,0
Comoros Forests,Talamancan Montane Forests,0
California Central Coast,Marquesas Tropical Moist Forests,0
California Central Coast,Northland Temperate Kauri Forests,0
California Central Coast,Central Shortgrass Prairie,0
California Central Coast,Humid Pampas,0
California Central Coast,Ozarks,0
California Central Coast,Northwestern Thorn Scrub Forests,0
California Central Coast,Florida Peninsula,0
California Central Coast,Nihonkai Evergreen Forests,0
California Central Coast,North Saharan Steppe And Woodlands,0
California Central Coast,Cantebury-Otago Tussock Grasslands,0
California Central Coast,Richmond Temperate Forests,0
California Central Coast,North Island Temperate Forests,0
California Central Coast,Anatolian Conifer And Deciduous Mixed Forests,0
California Central Coast,Eastern Anatolian Montane Steppe,0
California Central Coast,Mediterranean Dry Woodlands And Steppe,0
California Central Coast,Central Anatolian Steppe,0
California Central Coast,Miskito Pine Forests,0
California Central Coast,Mindoro Rain Forests,0
California Central Coast,Madeira Evergreen Forests,0
California Central Coast,Albertine Rift Montane Forests,0
California Central Coast,East European Forest Steppe,0
California Central Coast,Rakiura Island Temperate Forests,0
California Central Coast,South Island Temperate Forests,0
California Central Coast,Antipodes Subantarctic Islands Tundra,0
California Central Coast,Central Range Sub-Alpine Grasslands,0
California Central Coast,Dry Chaco,0
California Central Coast,Marajó Varzeá,0
California Central Coast,Sahara Desert,0
California Central Coast,Central Deccan Plateau Dry Deciduous Forests,0
California Central Coast,Ecuadorian Dry Forests,0
California Central Coast,Nile Delta Flooded Savanna,0
California Central Coast,Columbia Plateau,0
California Central Coast,Bolivian Yungas,0
California Central Coast,Lake Chad Flooded Savanna,0
California Central Coast,Southern Anatolian Montane Conifer And Deciduous Forests,0
California Central Coast,Northern Anatolian Conifer And Deciduous Forests,0
California Central Coast,East Siberian Taiga,0
California Central Coast,Central Andean Puna,0
California Central Coast,Ruwenzori-Virunga Montane Moorlands,0
California Central Coast,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
California Central Coast,Aspen Parkland,0
California Central Coast,Sahelian Acacia Savanna,0
California Central Coast,Gissaro-Alai Open Woodlands,0
California Central Coast,High Monte,0
California Central Coast,Apache Highlands,0
California Central Coast,Alaska Peninsula,0
California Central Coast,Socotra Island Xeric Shrublands,0
California Central Coast,Talamancan Montane Forests,0
Marquesas Tropical Moist Forests,Northland Temperate Kauri Forests,0.058823529411764705
Marquesas Tropical Moist Forests,Central Shortgrass Prairie,0.3333333333333333
Marquesas Tropical Moist Forests,Humid Pampas,0.3333333333333333
Marquesas Tropical Moist Forests,Ozarks,0.2
Marquesas Tropical Moist Forests,Northwestern Thorn Scrub Forests,1
Marquesas Tropical Moist Forests,Florida Peninsula,0.5
Marquesas Tropical Moist Forests,Nihonkai Evergreen Forests,1
Marquesas Tropical Moist Forests,North Saharan Steppe And Woodlands,0.07692307692307693
Marquesas Tropical Moist Forests,Cantebury-Otago Tussock Grasslands,0
Marquesas Tropical Moist Forests,Richmond Temperate Forests,0
Marquesas Tropical Moist Forests,North Island Temperate Forests,0
Marquesas Tropical Moist Forests,Anatolian Conifer And Deciduous Mixed Forests,0
Marquesas Tropical Moist Forests,Eastern Anatolian Montane Steppe,0
Marquesas Tropical Moist Forests,Mediterranean Dry Woodlands And Steppe,0
Marquesas Tropical Moist Forests,Central Anatolian Steppe,0
Marquesas Tropical Moist Forests,Miskito Pine Forests,0
Marquesas Tropical Moist Forests,Mindoro Rain Forests,0
Marquesas Tropical Moist Forests,Madeira Evergreen Forests,0
Marquesas Tropical Moist Forests,Albertine Rift Montane Forests,0
Marquesas Tropical Moist Forests,East European Forest Steppe,0
Marquesas Tropical Moist Forests,Rakiura Island Temperate Forests,0
Marquesas Tropical Moist Forests,South Island Temperate Forests,0
Marquesas Tropical Moist Forests,Antipodes Subantarctic Islands Tundra,0
Marquesas Tropical Moist Forests,Central Range Sub-Alpine Grasslands,0
Marquesas Tropical Moist Forests,Dry Chaco,0
Marquesas Tropical Moist Forests,Marajó Varzeá,0
Marquesas Tropical Moist Forests,Sahara Desert,0
Marquesas Tropical Moist Forests,Central Deccan Plateau Dry Deciduous Forests,0
Marquesas Tropical Moist Forests,Ecuadorian Dry Forests,0
Marquesas Tropical Moist Forests,Nile Delta Flooded Savanna,0
Marquesas Tropical Moist Forests,Columbia Plateau,0
Marquesas Tropical Moist Forests,Bolivian Yungas,0
Marquesas Tropical Moist Forests,Lake Chad Flooded Savanna,0
Marquesas Tropical Moist Forests,Southern Anatolian Montane Conifer And Deciduous Forests,0
Marquesas Tropical Moist Forests,Northern Anatolian Conifer And Deciduous Forests,0
Marquesas Tropical Moist Forests,East Siberian Taiga,0
Marquesas Tropical Moist Forests,Central Andean Puna,0
Marquesas Tropical Moist Forests,Ruwenzori-Virunga Montane Moorlands,0
Marquesas Tropical Moist Forests,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Marquesas Tropical Moist Forests,Aspen Parkland,0
Marquesas Tropical Moist Forests,Sahelian Acacia Savanna,0
Marquesas Tropical Moist Forests,Gissaro-Alai Open Woodlands,0
Marquesas Tropical Moist Forests,High Monte,0
Marquesas Tropical Moist Forests,Apache Highlands,0
Marquesas Tropical Moist Forests,Alaska Peninsula,0
Marquesas Tropical Moist Forests,Socotra Island Xeric Shrublands,0
Marquesas Tropical Moist Forests,Talamancan Montane Forests,0
Northland Temperate Kauri Forests,Central Shortgrass Prairie,0.05263157894736842
Northland Temperate Kauri Forests,Humid Pampas,0.05263157894736842
Northland Temperate Kauri Forests,Ozarks,0.047619047619047616
Northland Temperate Kauri Forests,Northwestern Thorn Scrub Forests,0.058823529411764705
Northland Temperate Kauri Forests,Florida Peninsula,0.05555555555555555
Northland Temperate Kauri Forests,Nihonkai Evergreen Forests,0.058823529411764705
Northland Temperate Kauri Forests,North Saharan Steppe And Woodlands,0.07142857142857142
Northland Temperate Kauri Forests,Cantebury-Otago Tussock Grasslands,0.05555555555555555
Northland Temperate Kauri Forests,Richmond Temperate Forests,0.16666666666666666
Northland Temperate Kauri Forests,North Island Temperate Forests,0.2222222222222222
Northland Temperate Kauri Forests,Anatolian Conifer And Deciduous Mixed Forests,0.043478260869565216
Northland Temperate Kauri Forests,Eastern Anatolian Montane Steppe,0.06896551724137931
Northland Temperate Kauri Forests,Mediterranean Dry Woodlands And Steppe,0.05
Northland Temperate Kauri Forests,Central Anatolian Steppe,0
Northland Temperate Kauri Forests,Miskito Pine Forests,0
Northland Temperate Kauri Forests,Mindoro Rain Forests,0
Northland Temperate Kauri Forests,Madeira Evergreen Forests,0
Northland Temperate Kauri Forests,Albertine Rift Montane Forests,0
Northland Temperate Kauri Forests,East European Forest Steppe,0
Northland Temperate Kauri Forests,Rakiura Island Temperate Forests,0
Northland Temperate Kauri Forests,South Island Temperate Forests,0
Northland Temperate Kauri Forests,Antipodes Subantarctic Islands Tundra,0
Northland Temperate Kauri Forests,Central Range Sub-Alpine Grasslands,0
Northland Temperate Kauri Forests,Dry Chaco,0
Northland Temperate Kauri Forests,Marajó Varzeá,0
Northland Temperate Kauri Forests,Sahara Desert,0
Northland Temperate Kauri Forests,Central Deccan Plateau Dry Deciduous Forests,0
Northland Temperate Kauri Forests,Ecuadorian Dry Forests,0
Northland Temperate Kauri Forests,Nile Delta Flooded Savanna,0.05
Northland Temperate Kauri Forests,Columbia Plateau,0
Northland Temperate Kauri Forests,Bolivian Yungas,0
Northland Temperate Kauri Forests,Lake Chad Flooded Savanna,0.05
Northland Temperate Kauri Forests,Southern Anatolian Montane Conifer And Deciduous Forests,0
Northland Temperate Kauri Forests,Northern Anatolian Conifer And Deciduous Forests,0
Northland Temperate Kauri Forests,East Siberian Taiga,0
Northland Temperate Kauri Forests,Central Andean Puna,0
Northland Temperate Kauri Forests,Ruwenzori-Virunga Montane Moorlands,0
Northland Temperate Kauri Forests,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0.058823529411764705
Northland Temperate Kauri Forests,Aspen Parkland,0.058823529411764705
Northland Temperate Kauri Forests,Sahelian Acacia Savanna,0
Northland Temperate Kauri Forests,Gissaro-Alai Open Woodlands,0
Northland Temperate Kauri Forests,High Monte,0
Northland Temperate Kauri Forests,Apache Highlands,0
Northland Temperate Kauri Forests,Alaska Peninsula,0
Northland Temperate Kauri Forests,Socotra Island Xeric Shrublands,0
Northland Temperate Kauri Forests,Talamancan Montane Forests,0
Central Shortgrass Prairie,Humid Pampas,0.2
Central Shortgrass Prairie,Ozarks,0.6
Central Shortgrass Prairie,Northwestern Thorn Scrub Forests,0.3333333333333333
Central Shortgrass Prairie,Florida Peninsula,0.6666666666666666
Central Shortgrass Prairie,Nihonkai Evergreen Forests,0.3333333333333333
Central Shortgrass Prairie,North Saharan Steppe And Woodlands,0.06666666666666667
Central Shortgrass Prairie,Cantebury-Otago Tussock Grasslands,0
Central Shortgrass Prairie,Richmond Temperate Forests,0
Central Shortgrass Prairie,North Island Temperate Forests,0
Central Shortgrass Prairie,Anatolian Conifer And Deciduous Mixed Forests,0
Central Shortgrass Prairie,Eastern Anatolian Montane Steppe,0
Central Shortgrass Prairie,Mediterranean Dry Woodlands And Steppe,0
Central Shortgrass Prairie,Central Anatolian Steppe,0
Central Shortgrass Prairie,Miskito Pine Forests,0
Central Shortgrass Prairie,Mindoro Rain Forests,0
Central Shortgrass Prairie,Madeira Evergreen Forests,0
Central Shortgrass Prairie,Albertine Rift Montane Forests,0
Central Shortgrass Prairie,East European Forest Steppe,0
Central Shortgrass Prairie,Rakiura Island Temperate Forests,0
Central Shortgrass Prairie,South Island Temperate Forests,0
Central Shortgrass Prairie,Antipodes Subantarctic Islands Tundra,0
Central Shortgrass Prairie,Central Range Sub-Alpine Grasslands,0
Central Shortgrass Prairie,Dry Chaco,0.07692307692307693
Central Shortgrass Prairie,Marajó Varzeá,0
Central Shortgrass Prairie,Sahara Desert,0
Central Shortgrass Prairie,Central Deccan Plateau Dry Deciduous Forests,0
Central Shortgrass Prairie,Ecuadorian Dry Forests,0
Central Shortgrass Prairie,Nile Delta Flooded Savanna,0
Central Shortgrass Prairie,Columbia Plateau,0.16666666666666666
Central Shortgrass Prairie,Bolivian Yungas,0
Central Shortgrass Prairie,Lake Chad Flooded Savanna,0
Central Shortgrass Prairie,Southern Anatolian Montane Conifer And Deciduous Forests,0
Central Shortgrass Prairie,Northern Anatolian Conifer And Deciduous Forests,0
Central Shortgrass Prairie,East Siberian Taiga,0
Central Shortgrass Prairie,Central Andean Puna,0
Central Shortgrass Prairie,Ruwenzori-Virunga Montane Moorlands,0
Central Shortgrass Prairie,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Central Shortgrass Prairie,Aspen Parkland,0
Central Shortgrass Prairie,Sahelian Acacia Savanna,0
Central Shortgrass Prairie,Gissaro-Alai Open Woodlands,0
Central Shortgrass Prairie,High Monte,0
Central Shortgrass Prairie,Apache Highlands,0
Central Shortgrass Prairie,Alaska Peninsula,0
Central Shortgrass Prairie,Socotra Island Xeric Shrublands,0
Central Shortgrass Prairie,Talamancan Montane Forests,0
Humid Pampas,Ozarks,0.14285714285714285
Humid Pampas,Northwestern Thorn Scrub Forests,0.3333333333333333
Humid Pampas,Florida Peninsula,0.25
Humid Pampas,Nihonkai Evergreen Forests,0.3333333333333333
Humid Pampas,North Saharan Steppe And Woodlands,0.06666666666666667
Humid Pampas,Cantebury-Otago Tussock Grasslands,0
Humid Pampas,Richmond Temperate Forests,0
Humid Pampas,North Island Temperate Forests,0
Humid Pampas,Anatolian Conifer And Deciduous Mixed Forests,0
Humid Pampas,Eastern Anatolian Montane Steppe,0
Humid Pampas,Mediterranean Dry Woodlands And Steppe,0
Humid Pampas,Central Anatolian Steppe,0
Humid Pampas,Miskito Pine Forests,0
Humid Pampas,Mindoro Rain Forests,0
Humid Pampas,Madeira Evergreen Forests,0
Humid Pampas,Albertine Rift Montane Forests,0
Humid Pampas,East European Forest Steppe,0
Humid Pampas,Rakiura Island Temperate Forests,0
Humid Pampas,South Island Temperate Forests,0
Humid Pampas,Antipodes Subantarctic Islands Tundra,0
Humid Pampas,Central Range Sub-Alpine Grasslands,0
Humid Pampas,Dry Chaco,0.07692307692307693
Humid Pampas,Marajó Varzeá,0
Humid Pampas,Sahara Desert,0
Humid Pampas,Central Deccan Plateau Dry Deciduous Forests,0
Humid Pampas,Ecuadorian Dry Forests,0
Humid Pampas,Nile Delta Flooded Savanna,0
Humid Pampas,Columbia Plateau,0.16666666666666666
Humid Pampas,Bolivian Yungas,0.3333333333333333
Humid Pampas,Lake Chad Flooded Savanna,0
Humid Pampas,Southern Anatolian Montane Conifer And Deciduous Forests,0
Humid Pampas,Northern Anatolian Conifer And Deciduous Forests,0
Humid Pampas,East Siberian Taiga,0
Humid Pampas,Central Andean Puna,0
Humid Pampas,Ruwenzori-Virunga Montane Moorlands,0
Humid Pampas,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Humid Pampas,Aspen Parkland,0
Humid Pampas,Sahelian Acacia Savanna,0
Humid Pampas,Gissaro-Alai Open Woodlands,0
Humid Pampas,High Monte,0
Humid Pampas,Apache Highlands,0
Humid Pampas,Alaska Peninsula,0
Humid Pampas,Socotra Island Xeric Shrublands,0
Humid Pampas,Talamancan Montane Forests,0
Ozarks,Northwestern Thorn Scrub Forests,0.2
Ozarks,Florida Peninsula,0.4
Ozarks,Nihonkai Evergreen Forests,0.2
Ozarks,North Saharan Steppe And Woodlands,0.058823529411764705
Ozarks,Cantebury-Otago Tussock Grasslands,0
Ozarks,Richmond Temperate Forests,0
Ozarks,North Island Temperate Forests,0
Ozarks,Anatolian Conifer And Deciduous Mixed Forests,0
Ozarks,Eastern Anatolian Montane Steppe,0
Ozarks,Mediterranean Dry Woodlands And Steppe,0
Ozarks,Central Anatolian Steppe,0
Ozarks,Miskito Pine Forests,0
Ozarks,Mindoro Rain Forests,0
Ozarks,Madeira Evergreen Forests,0
Ozarks,Albertine Rift Montane Forests,0
Ozarks,East European Forest Steppe,0
Ozarks,Rakiura Island Temperate Forests,0
Ozarks,South Island Temperate Forests,0
Ozarks,Antipodes Subantarctic Islands Tundra,0
Ozarks,Central Range Sub-Alpine Grasslands,0
Ozarks,Dry Chaco,0.06666666666666667
Ozarks,Marajó Varzeá,0
Ozarks,Sahara Desert,0
Ozarks,Central Deccan Plateau Dry Deciduous Forests,0
Ozarks,Ecuadorian Dry Forests,0
Ozarks,Nile Delta Flooded Savanna,0
Ozarks,Columbia Plateau,0.125
Ozarks,Bolivian Yungas,0
Ozarks,Lake Chad Flooded Savanna,0
Ozarks,Southern Anatolian Montane Conifer And Deciduous Forests,0
Ozarks,Northern Anatolian Conifer And Deciduous Forests,0
Ozarks,East Siberian Taiga,0
Ozarks,Central Andean Puna,0
Ozarks,Ruwenzori-Virunga Montane Moorlands,0
Ozarks,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Ozarks,Aspen Parkland,0
Ozarks,Sahelian Acacia Savanna,0
Ozarks,Gissaro-Alai Open Woodlands,0
Ozarks,High Monte,0
Ozarks,Apache Highlands,0
Ozarks,Alaska Peninsula,0
Ozarks,Socotra Island Xeric Shrublands,0
Ozarks,Talamancan Montane Forests,0
Northwestern Thorn Scrub Forests,Florida Peninsula,0.5
Northwestern Thorn Scrub Forests,Nihonkai Evergreen Forests,1
Northwestern Thorn Scrub Forests,North Saharan Steppe And Woodlands,0.07692307692307693
Northwestern Thorn Scrub Forests,Cantebury-Otago Tussock Grasslands,0
Northwestern Thorn Scrub Forests,Richmond Temperate Forests,0
Northwestern Thorn Scrub Forests,North Island Temperate Forests,0
Northwestern Thorn Scrub Forests,Anatolian Conifer And Deciduous Mixed Forests,0
Northwestern Thorn Scrub Forests,Eastern Anatolian Montane Steppe,0
Northwestern Thorn Scrub Forests,Mediterranean Dry Woodlands And Steppe,0
Northwestern Thorn Scrub Forests,Central Anatolian Steppe,0
Northwestern Thorn Scrub Forests,Miskito Pine Forests,0
Northwestern Thorn Scrub Forests,Mindoro Rain Forests,0
Northwestern Thorn Scrub Forests,Madeira Evergreen Forests,0
Northwestern Thorn Scrub Forests,Albertine Rift Montane Forests,0
Northwestern Thorn Scrub Forests,East European Forest Steppe,0
Northwestern Thorn Scrub Forests,Rakiura Island Temperate Forests,0
Northwestern Thorn Scrub Forests,South Island Temperate Forests,0
Northwestern Thorn Scrub Forests,Antipodes Subantarctic Islands Tundra,0
Northwestern Thorn Scrub Forests,Central Range Sub-Alpine Grasslands,0
Northwestern Thorn Scrub Forests,Dry Chaco,0
Northwestern Thorn Scrub Forests,Marajó Varzeá,0
Northwestern Thorn Scrub Forests,Sahara Desert,0
Northwestern Thorn Scrub Forests,Central Deccan Plateau Dry Deciduous Forests,0
Northwestern Thorn Scrub Forests,Ecuadorian Dry Forests,0
Northwestern Thorn Scrub Forests,Nile Delta Flooded Savanna,0
Northwestern Thorn Scrub Forests,Columbia Plateau,0
Northwestern Thorn Scrub Forests,Bolivian Yungas,0
Northwestern Thorn Scrub Forests,Lake Chad Flooded Savanna,0
Northwestern Thorn Scrub Forests,Southern Anatolian Montane Conifer And Deciduous Forests,0
Northwestern Thorn Scrub Forests,Northern Anatolian Conifer And Deciduous Forests,0
Northwestern Thorn Scrub Forests,East Siberian Taiga,0
Northwestern Thorn Scrub Forests,Central Andean Puna,0
Northwestern Thorn Scrub Forests,Ruwenzori-Virunga Montane Moorlands,0
Northwestern Thorn Scrub Forests,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Northwestern Thorn Scrub Forests,Aspen Parkland,0
Northwestern Thorn Scrub Forests,Sahelian Acacia Savanna,0
Northwestern Thorn Scrub Forests,Gissaro-Alai Open Woodlands,0
Northwestern Thorn Scrub Forests,High Monte,0
Northwestern Thorn Scrub Forests,Apache Highlands,0
Northwestern Thorn Scrub Forests,Alaska Peninsula,0
Northwestern Thorn Scrub Forests,Socotra Island Xeric Shrublands,0
Northwestern Thorn Scrub Forests,Talamancan Montane Forests,0
Florida Peninsula,Nihonkai Evergreen Forests,0.5
Florida Peninsula,North Saharan Steppe And Woodlands,0.07142857142857142
Florida Peninsula,Cantebury-Otago Tussock Grasslands,0
Florida Peninsula,Richmond Temperate Forests,0
Florida Peninsula,North Island Temperate Forests,0
Florida Peninsula,Anatolian Conifer And Deciduous Mixed Forests,0
Florida Peninsula,Eastern Anatolian Montane Steppe,0
Florida Peninsula,Mediterranean Dry Woodlands And Steppe,0
Florida Peninsula,Central Anatolian Steppe,0
Florida Peninsula,Miskito Pine Forests,0
Florida Peninsula,Mindoro Rain Forests,0
Florida Peninsula,Madeira Evergreen Forests,0
Florida Peninsula,Albertine Rift Montane Forests,0
Florida Peninsula,East European Forest Steppe,0
Florida Peninsula,Rakiura Island Temperate Forests,0
Florida Peninsula,South Island Temperate Forests,0
Florida Peninsula,Antipodes Subantarctic Islands Tundra,0
Florida Peninsula,Central Range Sub-Alpine Grasslands,0
Florida Peninsula,Dry Chaco,0.08333333333333333
Florida Peninsula,Marajó Varzeá,0
Florida Peninsula,Sahara Desert,0
Florida Peninsula,Central Deccan Plateau Dry Deciduous Forests,0
Florida Peninsula,Ecuadorian Dry Forests,0
Florida Peninsula,Nile Delta Flooded Savanna,0
Florida Peninsula,Columbia Plateau,0.2
Florida Peninsula,Bolivian Yungas,0
Florida Peninsula,Lake Chad Flooded Savanna,0
Florida Peninsula,Southern Anatolian Montane Conifer And Deciduous Forests,0
Florida Peninsula,Northern Anatolian Conifer And Deciduous Forests,0
Florida Peninsula,East Siberian Taiga,0
Florida Peninsula,Central Andean Puna,0
Florida Peninsula,Ruwenzori-Virunga Montane Moorlands,0
Florida Peninsula,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Florida Peninsula,Aspen Parkland,0
Florida Peninsula,Sahelian Acacia Savanna,0
Florida Peninsula,Gissaro-Alai Open Woodlands,0
Florida Peninsula,High Monte,0
Florida Peninsula,Apache Highlands,0
Florida Peninsula,Alaska Peninsula,0
Florida Peninsula,Socotra Island Xeric Shrublands,0
Florida Peninsula,Talamancan Montane Forests,0
Nihonkai Evergreen Forests,North Saharan Steppe And Woodlands,0.07692307692307693
Nihonkai Evergreen Forests,Cantebury-Otago Tussock Grasslands,0
Nihonkai Evergreen Forests,Richmond Temperate Forests,0
Nihonkai Evergreen Forests,North Island Temperate Forests,0
Nihonkai Evergreen Forests,Anatolian Conifer And Deciduous Mixed Forests,0
Nihonkai Evergreen Forests,Eastern Anatolian Montane Steppe,0
Nihonkai Evergreen Forests,Mediterranean Dry Woodlands And Steppe,0
Nihonkai Evergreen Forests,Central Anatolian Steppe,0
Nihonkai Evergreen Forests,Miskito Pine Forests,0
Nihonkai Evergreen Forests,Mindoro Rain Forests,0
Nihonkai Evergreen Forests,Madeira Evergreen Forests,0
Nihonkai Evergreen Forests,Albertine Rift Montane Forests,0
Nihonkai Evergreen Forests,East European Forest Steppe,0
Nihonkai Evergreen Forests,Rakiura Island Temperate Forests,0
Nihonkai Evergreen Forests,South Island Temperate Forests,0
Nihonkai Evergreen Forests,Antipodes Subantarctic Islands Tundra,0
Nihonkai Evergreen Forests,Central Range Sub-Alpine Grasslands,0
Nihonkai Evergreen Forests,Dry Chaco,0
Nihonkai Evergreen Forests,Marajó Varzeá,0
Nihonkai Evergreen Forests,Sahara Desert,0
Nihonkai Evergreen Forests,Central Deccan Plateau Dry Deciduous Forests,0
Nihonkai Evergreen Forests,Ecuadorian Dry Forests,0
Nihonkai Evergreen Forests,Nile Delta Flooded Savanna,0
Nihonkai Evergreen Forests,Columbia Plateau,0
Nihonkai Evergreen Forests,Bolivian Yungas,0
Nihonkai Evergreen Forests,Lake Chad Flooded Savanna,0
Nihonkai Evergreen Forests,Southern Anatolian Montane Conifer And Deciduous Forests,0
Nihonkai Evergreen Forests,Northern Anatolian Conifer And Deciduous Forests,0
Nihonkai Evergreen Forests,East Siberian Taiga,0
Nihonkai Evergreen Forests,Central Andean Puna,0
Nihonkai Evergreen Forests,Ruwenzori-Virunga Montane Moorlands,0
Nihonkai Evergreen Forests,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Nihonkai Evergreen Forests,Aspen Parkland,0
Nihonkai Evergreen Forests,Sahelian Acacia Savanna,0
Nihonkai Evergreen Forests,Gissaro-Alai Open Woodlands,0
Nihonkai Evergreen Forests,High Monte,0
Nihonkai Evergreen Forests,Apache Highlands,0
Nihonkai Evergreen Forests,Alaska Peninsula,0
Nihonkai Evergreen Forests,Socotra Island Xeric Shrublands,0
Nihonkai Evergreen Forests,Talamancan Montane Forests,0
